timestamp,model_type,dataset_name,xai_method,seed,duration_seconds,success,error_message
2025-10-30T14:11:25.051050,VQ-VAE_Transformer,ECG,SM,2,0.32829713821411133,True,
2025-10-30T14:11:25.378565,VQ-VAE_Transformer,ECG,SM,3,0.327406644821167,True,
2025-10-30T14:11:25.706499,VQ-VAE_Transformer,ECG,SM,4,0.32783007621765137,True,
2025-10-30T14:11:41.124726,VQ-VAE_Transformer,ECG,RISE,0,15.418123960494995,True,
2025-10-30T14:11:56.614182,VQ-VAE_Transformer,ECG,RISE,1,15.489356279373169,True,
2025-10-30T14:12:12.102022,VQ-VAE_Transformer,ECG,RISE,2,15.487711429595947,True,
2025-10-30T14:12:27.541470,VQ-VAE_Transformer,ECG,RISE,3,15.439346551895142,True,
2025-10-30T14:12:42.985724,VQ-VAE_Transformer,ECG,RISE,4,15.444159030914307,True,
2025-10-30T14:12:57.193028,VQ-VAE_Transformer,ECG,LIME,0,14.207203388214111,True,
2025-10-30T14:13:11.581841,VQ-VAE_Transformer,ECG,LIME,1,14.388716459274292,True,
2025-10-30T14:13:25.757254,VQ-VAE_Transformer,ECG,LIME,2,14.175304412841797,True,
2025-10-30T14:13:39.968200,VQ-VAE_Transformer,ECG,LIME,3,14.210850715637207,True,
2025-10-30T14:13:54.157166,VQ-VAE_Transformer,ECG,LIME,4,14.188833236694336,True,
2025-10-30T14:14:01.616738,DVAE_Transformer,CNC_Machining,IG,0,7.4594738483428955,True,
2025-10-30T14:14:09.080969,DVAE_Transformer,CNC_Machining,IG,1,7.464009523391724,True,
2025-10-30T14:14:16.536665,DVAE_Transformer,CNC_Machining,IG,2,7.455487966537476,True,
2025-10-30T14:14:23.999574,DVAE_Transformer,CNC_Machining,IG,3,7.462695837020874,True,
2025-10-30T14:14:31.458436,DVAE_Transformer,CNC_Machining,IG,4,7.458653926849365,True,
2025-10-30T14:14:31.955872,DVAE_Transformer,CNC_Machining,SM,0,0.4972224235534668,True,
2025-10-30T14:14:32.451605,DVAE_Transformer,CNC_Machining,SM,1,0.49562954902648926,True,
2025-10-30T14:14:32.950422,DVAE_Transformer,CNC_Machining,SM,2,0.498706579208374,True,
2025-10-30T14:14:33.446744,DVAE_Transformer,CNC_Machining,SM,3,0.49622225761413574,True,
2025-10-30T14:14:33.937229,DVAE_Transformer,CNC_Machining,SM,4,0.49037599563598633,True,
2025-10-30T14:15:25.988424,DVAE_Transformer,CNC_Machining,RISE,0,52.05109262466431,True,
2025-10-30T14:16:18.042300,DVAE_Transformer,CNC_Machining,RISE,1,52.053773641586304,True,
2025-10-30T14:17:10.137000,DVAE_Transformer,CNC_Machining,RISE,2,52.094595193862915,True,
2025-10-30T14:18:02.168571,DVAE_Transformer,CNC_Machining,RISE,3,52.031461238861084,True,
2025-10-30T14:18:54.235343,DVAE_Transformer,CNC_Machining,RISE,4,52.06667137145996,True,
2025-10-30T14:19:45.334709,DVAE_Transformer,CNC_Machining,LIME,0,51.09926223754883,True,
2025-10-30T14:20:36.453773,DVAE_Transformer,CNC_Machining,LIME,1,51.118966579437256,True,
2025-10-30T14:21:27.552599,DVAE_Transformer,CNC_Machining,LIME,2,51.0986750125885,True,
2025-10-30T14:22:18.656507,DVAE_Transformer,CNC_Machining,LIME,3,51.10380673408508,True,
2025-10-30T14:23:09.754402,DVAE_Transformer,CNC_Machining,LIME,4,51.09779596328735,True,
2025-10-30T14:23:11.861923,DVAE_Transformer,Welding,IG,0,2.107417345046997,True,
2025-10-30T14:23:13.962287,DVAE_Transformer,Welding,IG,1,2.1001651287078857,True,
2025-10-30T14:23:16.072951,DVAE_Transformer,Welding,IG,2,2.110478639602661,True,
2025-10-30T14:23:18.181237,DVAE_Transformer,Welding,IG,3,2.1080825328826904,True,
2025-10-30T14:23:20.281553,DVAE_Transformer,Welding,IG,4,2.1001040935516357,True,
2025-10-30T14:23:20.588540,DVAE_Transformer,Welding,SM,0,0.3067779541015625,True,
2025-10-30T14:23:20.891380,DVAE_Transformer,Welding,SM,1,0.30272746086120605,True,
2025-10-30T14:23:21.195627,DVAE_Transformer,Welding,SM,2,0.3041377067565918,True,
2025-10-30T14:23:21.495198,DVAE_Transformer,Welding,SM,3,0.29946112632751465,True,
2025-10-30T14:23:21.792820,DVAE_Transformer,Welding,SM,4,0.2975127696990967,True,
2025-10-30T14:23:37.428518,DVAE_Transformer,Welding,RISE,0,15.635585069656372,True,
2025-10-30T14:23:53.071612,DVAE_Transformer,Welding,RISE,1,15.642986059188843,True,
2025-10-30T14:24:08.820617,DVAE_Transformer,Welding,RISE,2,15.748905897140503,True,
2025-10-30T14:24:24.364076,DVAE_Transformer,Welding,RISE,3,15.543354988098145,True,
2025-10-30T14:24:39.945162,DVAE_Transformer,Welding,RISE,4,15.580988645553589,True,
2025-10-30T14:24:54.605883,DVAE_Transformer,Welding,LIME,0,14.660611629486084,True,
2025-10-30T14:25:09.264278,DVAE_Transformer,Welding,LIME,1,14.658292293548584,True,
2025-10-30T14:25:23.929168,DVAE_Transformer,Welding,LIME,2,14.664788007736206,True,
2025-10-30T14:25:38.597486,DVAE_Transformer,Welding,LIME,3,14.668219327926636,True,
2025-10-30T14:25:53.252656,DVAE_Transformer,Welding,LIME,4,14.655068635940552,True,
2025-10-30T14:25:53.879294,DVAE_Transformer,ECG,IG,0,0.6265377998352051,True,
2025-10-30T14:25:54.496193,DVAE_Transformer,ECG,IG,1,0.6166865825653076,True,
2025-10-30T14:25:55.100676,DVAE_Transformer,ECG,IG,2,0.6042768955230713,True,
